Price,Acreage,Date Posted,Amenities_rating,Floors,days_since_min,Rooms,Distance_to_center
3.6,30,2023-08-27 14:27:23,6.0,2,355,4,4.3270561004124914
5.0,32,2023-08-27 14:24:54,4.5,2,355,7,2.2311509565863226
5.95,48,2023-08-26 15:31:54,1.5,3,354,5,7.428941042902433
2.6,44,2023-08-26 16:07:54,0.0,1,354,3,9.380732657736228
5.1,68,2023-08-26 16:24:04,3.0,4,354,7,12.756592809789007
4.85,60,2023-08-26 17:01:57,3.0,4,354,9,12.198044368654719
4.8,40,2023-08-26 19:11:08,6.0,3,354,4,4.064113191301924
4.4,45,2023-08-27 07:32:35,6.0,2,355,5,4.064113191301924
8.86,100,2023-08-25 18:13:58,3.0,3,353,7,7.621127302391137
13.5,102,2023-08-25 18:16:55,4.8,3,353,9,3.1355309029100744
6.5,56,2023-08-26 08:19:09,4.8,2,354,8,8.81659846719767
4.7,40,2023-08-26 08:34:40,6.0,3,354,6,3.9846711457721953
6.85,55,2023-08-26 12:02:54,4.5,3,354,8,3.294632599631027
3.85,75,2023-08-26 14:25:09,2.7,1,354,5,11.176324288043299
5.0,47,2023-08-25 11:44:10,6.0,2,353,4,2.7880205401840907
5.85,49,2023-08-25 11:59:58,4.8,4,353,8,4.064113191301924
3.32,38,2023-08-25 15:31:26,4.8,3,353,10,2.54748852921605
3.7,40,2023-08-25 16:49:46,3.3,2,353,4,6.9247897538086844
3.3,22,2023-08-25 11:35:26,3.3,3,353,6,3.294632599631027
6.0,51,2023-08-25 09:52:25,6.0,3,353,4,7.621127302391137
6.0,30,2023-08-25 09:55:18,2.7,3,353,4,7.621127302391137
3.86,86,2023-08-25 10:29:38,3.0,3,353,7,10.527530422973213
2.69,60,2023-08-25 10:37:33,6.0,1,353,3,12.925664769899278
5.85,45,2023-08-25 10:43:15,3.0,4,353,6,3.230931057384702
2.1,26,2023-08-24 15:18:25,4.5,2,352,4,12.925664769899278
0.55,55,2023-08-24 15:39:55,2.7,1,352,4,18.98310410116451
13.9,60,2023-08-24 16:53:53,4.8,2,352,6,5.700976069814315
3.0,86,2023-08-23 16:18:13,3.0,2,351,4,16.621289561777363
3.8,60,2023-08-24 11:09:58,2.7,2,352,4,3.1355309029100744
6.0,65,2023-08-24 11:20:37,4.2,4,352,8,7.994076389061518
3.4,50,2023-08-24 11:29:35,1.5,2,352,4,10.527530422973213
6.3,60,2023-08-24 12:12:32,1.5,2,352,4,4.040011618024131
1.89,15,2023-08-24 12:55:37,4.8,3,352,4,3.4606641519698815
4.0,56,2023-08-24 13:44:41,4.8,2,352,3,16.698955481271067
4.675000000000001,85,2023-08-24 14:32:06,4.8,3,352,9,3.1355309029100744
5.25,76,2023-08-24 15:07:11,4.8,2,352,4,2.5100032577584352
6.7,53,2023-08-24 11:07:25,4.8,2,352,6,3.4606641519698815
5.5,80,2023-08-23 22:52:27,6.0,3,351,7,10.527530422973213
5.0,80,2023-08-23 23:01:51,4.8,3,351,7,10.527530422973213
6.0,30,2023-08-24 05:56:31,6.0,2,351,5,7.621127302391137
5.68,68,2023-08-23 15:20:43,4.8,4,351,8,10.527530422973213
2.8,40,2023-08-23 15:32:41,2.7,2,351,4,13.140638757107189
0.5,100,2023-08-23 15:48:31,0.0,1,351,4,16.698955481271067
6.5,47,2023-08-23 15:54:49,4.8,3,351,8,8.154934469568547
3.8,61,2023-08-23 15:57:42,6.0,2,351,5,10.527530422973213
2.95,39,2023-08-23 16:05:18,4.2,4,351,5,8.500250752389098
4.18,47,2023-08-23 21:27:45,1.5,3,351,7,6.726132357871354
5.25,84,2023-08-23 14:31:22,1.5,2,351,4,3.6823625082903977
4.0,55,2023-08-11 11:13:03,4.8,2,339,4,12.925664769899278
7.1,44,2023-08-22 17:35:54,4.5,2,350,4,4.064113191301924
3.1,36,2023-08-22 22:19:27,6.0,2,350,5,10.527530422973213
3.8,21,2023-08-23 07:37:27,3.3,3,351,5,3.294632599631027
6.8,68,2023-08-23 09:05:30,4.2,2,351,3,4.188648713105865
3.8,60,2023-08-23 11:01:26,2.7,2,351,4,3.1355309029100744
3.0,44,2023-08-23 11:13:38,4.5,2,351,3,8.104407994871682
3.8,25,2023-08-23 11:44:18,4.8,3,351,4,3.5565982346387166
12.8,104,2023-08-23 11:53:13,4.2,3,351,9,9.358332682661967
4.25,55,2023-08-23 12:02:09,4.8,2,351,5,6.9247897538086844
2.95,46,2023-08-23 12:29:11,1.5,2,351,4,6.9247897538086844
0.55,75,2023-08-22 14:57:47,2.7,1,350,2,20.663223395951263
3.4,70,2023-08-22 16:01:25,3.3,2,350,5,8.686030565688094
3.3,39,2023-08-22 16:02:22,2.7,2,350,4,7.621127302391137
3.5,50,2023-08-22 16:14:38,1.5,2,350,4,8.708784651480793
4.675000000000001,55,2023-08-22 16:19:14,4.8,3,350,9,3.1355309029100744
3.7,47,2023-08-21 16:13:37,4.5,2,349,4,3.741814620536606
12.5,55,2023-08-21 16:44:50,4.8,4,349,8,4.064113191301924
2.0,80,2023-08-21 16:50:30,1.5,2,349,7,10.315326212368088
1.9,23,2023-08-21 20:52:02,1.5,2,349,3,9.963248708615543
3.3,32,2023-08-21 22:15:01,3.0,2,349,4,10.527530422973213
3.2,32,2023-08-21 22:16:50,3.0,2,349,4,10.527530422973213
5.95,62,2023-08-22 09:46:32,3.0,3,350,7,7.621127302391137
5.8,86,2023-08-22 10:00:06,1.5,4,350,8,10.527530422973213
4.675000000000001,55,2023-08-22 10:24:55,4.8,4,350,12,13.6069731773747
3.15,36,2023-08-22 10:49:25,6.0,2,350,5,10.527530422973213
3.2,77,2023-08-22 11:55:01,6.0,2,350,5,10.940732366738077
2.6,52,2023-08-22 12:34:11,1.5,2,350,3,12.463610643565753
2.4,38,2023-08-21 14:03:26,4.8,3,349,4,4.064113191301924
2.2,36,2023-08-21 12:00:29,4.5,2,349,4,4.286584968827553
6.7,53,2023-08-21 09:06:29,4.8,2,349,6,3.4606641519698815
5.1,75,2023-08-21 10:27:33,2.7,1,349,4,9.956327589255476
6.3,94,2023-08-20 22:06:24,4.8,3,348,8,8.253236159685798
5.9,83,2023-08-20 22:13:30,2.7,4,348,9,4.064113191301924
4.3,20,2023-08-20 23:00:35,6.0,2,348,8,3.294632599631027
6.0,96,2023-08-21 08:15:25,3.0,2,349,5,7.621127302391137
8.7,54,2023-08-20 14:09:36,4.8,3,348,9,5.609554429497919
5.2,72,2023-08-20 20:49:00,4.5,1,348,4,8.927697086168749
6.5,92,2023-08-20 21:56:21,3.0,2,348,9,10.527530422973213
3.42,55,2023-08-18 15:43:27,4.8,2,346,4,2.8594099467892873
6.6,59,2023-08-18 16:29:39,4.8,2,346,11,8.108812343177386
10.0,72,2023-08-18 16:42:02,3.3,4,346,9,7.031684224173031
11.0,96,2023-08-18 16:58:08,4.8,2,346,4,7.031684224173031
11.8,79,2023-08-18 19:26:07,3.3,2,346,8,6.9247897538086844
3.8,31,2023-08-18 21:08:01,4.8,3,346,4,3.578820004912738
5.68,115,2023-08-18 21:36:30,1.5,2,346,7,10.527530422973213
6.7,105,2023-08-19 12:09:38,4.8,2,347,8,5.609554429497919
4.9,35,2023-08-19 14:25:24,4.8,2,347,4,4.167444143008261
7.3,35,2023-08-19 14:39:19,3.0,3,347,6,4.9496115845939865
5.8,80,2023-08-19 16:06:44,6.0,3,347,8,8.927697086168749
4.6,30,2023-08-19 17:12:32,6.0,3,347,4,4.064113191301924
5.7,56,2023-08-19 22:01:03,4.8,3,347,9,10.527530422973213
5.7,58,2023-08-19 22:13:47,4.8,2,347,9,10.527530422973213
6.7,53,2023-08-19 22:38:59,4.8,2,347,6,4.064113191301924
4.7,32,2023-08-20 06:21:23,6.0,4,347,6,4.064113191301924
3.2,32,2023-08-20 10:27:02,1.5,2,348,4,9.003092509899988
1.35,15,2023-08-18 10:35:47,2.7,2,346,3,6.9247897538086844
6.5,55,2023-08-18 10:38:54,4.5,1,346,8,9.358332682661967
4.39,30,2023-08-18 11:29:40,4.8,2,346,7,2.8822584485057607
2.68,21,2023-08-18 13:31:23,6.0,3,346,5,9.883424325046047
7.85,82,2023-08-18 13:57:59,3.0,2,346,8,2.9818974519198185
7.5,84,2023-08-17 11:31:23,6.0,2,345,12,5.819882262243049
2.75,17,2023-08-17 12:27:34,1.5,3,345,5,3.133524671888149
6.3,46,2023-08-17 15:18:42,4.8,2,345,6,5.609554429497919
7.8,70,2023-08-17 15:31:14,4.5,2,345,4,5.197762532810751
9.9,86,2023-08-17 16:10:07,4.2,3,345,9,7.0676862229071356
5.7,117,2023-08-17 16:54:59,4.8,4,345,8,5.609554429497919
3.9,22,2023-08-17 17:48:02,6.0,4,345,5,4.064113191301924
4.1,25,2023-08-18 05:52:47,6.0,4,345,7,4.064113191301924
4.25,52,2023-08-18 09:08:00,3.0,2,346,4,7.621127302391137
6.25,65,2023-08-18 10:01:59,6.0,4,346,9,9.788883255497614
1.6,17,2023-08-17 10:29:27,2.7,1,345,4,12.463610643565753
8.38,90,2023-08-16 09:52:32,4.8,4,344,9,7.621127302391137
2.9,26,2023-08-16 10:09:48,4.8,3,344,4,2.8376587700474745
5.7,68,2023-08-16 10:52:04,6.0,2,344,10,4.174255877141031
8.5,62,2023-08-16 11:05:30,1.5,2,344,6,5.197762532810751
2.6,32,2023-08-16 13:55:08,3.3,2,344,3,3.294632599631027
3.4,25,2023-08-16 14:17:59,4.5,2,344,3,4.064113191301924
3.4,33,2023-08-16 18:15:09,1.5,2,344,4,4.025319284475587
4.5,120,2023-08-16 18:33:50,4.8,2,344,4,17.306262630546485
7.0,68,2023-08-17 07:46:14,6.0,2,345,11,10.527530422973213
9.6,87,2023-08-17 08:05:59,4.8,2,345,11,10.527530422973213
2.5,30,2023-08-17 08:24:15,2.7,2,345,4,7.621127302391137
4.0,28,2023-08-17 08:54:22,4.8,4,345,6,4.064113191301924
7.0,90,2023-08-15 17:25:12,6.0,2,343,7,9.358332682661967
10.8,54,2023-08-15 17:36:45,3.3,3,343,7,1.9350582610440383
2.3,35,2023-08-15 18:04:40,3.3,2,343,4,3.294632599631027
5.0,49,2023-08-15 18:12:11,3.3,2,343,8,6.9247897538086844
2.8,25,2023-08-15 18:20:36,1.5,2,343,4,4.064113191301924
6.5,38,2023-08-15 20:49:18,4.8,3,343,6,1.9350582610440383
3.2,90,2023-08-15 21:48:53,1.5,2,343,5,10.240431817143143
4.7,55,2023-08-15 21:51:58,4.8,4,343,6,10.527530422973213
3.7,20,2023-08-16 06:59:36,6.0,3,343,5,3.294632599631027
3.8,40,2023-08-15 14:13:04,2.7,2,343,4,5.197762532810751
5.5,55,2023-08-15 14:25:49,3.0,3,343,12,5.885238031780981
10.9,75,2023-08-15 14:33:55,4.8,3,343,10,5.609554429497919
0.68,55,2023-08-15 15:20:09,2.7,2,343,4,18.48350220489727
13.38,78,2023-08-15 15:33:43,1.5,2,343,9,7.621127302391137
4.2,18,2023-08-15 16:41:13,4.8,4,343,6,3.0689366159164813
5.7,49,2023-08-14 16:18:16,4.8,2,342,4,8.326226181980745
4.5,34,2023-08-14 16:31:13,4.5,2,342,4,4.055490896391994
5.95,64,2023-08-14 16:52:04,2.7,4,342,9,12.463610643565753
3.3,35,2023-08-14 20:14:28,4.8,2,342,4,9.25113461303231
6.0,83,2023-08-14 20:18:49,4.8,2,342,8,4.064113191301924
5.9,40,2023-08-14 20:35:56,4.8,4,342,9,9.25113461303231
5.5,55,2023-08-14 20:37:29,4.8,3,342,11,9.358332682661967
10.88,118,2023-08-14 23:26:40,3.3,2,342,11,7.621127302391137
11.95,103,2023-08-15 08:43:16,4.8,3,343,6,5.609554429497919
4.975,40,2023-08-15 08:54:20,1.5,2,343,2,1.0033381358797573
5.5,38,2023-08-15 09:07:26,4.8,3,343,9,3.294632599631027
7.5,21,2023-08-15 09:13:15,4.8,3,343,5,4.064113191301924
4.2,20,2023-08-15 09:36:55,3.3,3,343,5,3.294632599631027
2.65,17,2023-08-15 09:52:03,1.5,3,343,4,4.064113191301924
7.5,87,2023-08-15 10:04:29,6.0,3,343,9,3.294632599631027
3.7,20,2023-08-15 10:38:52,3.0,3,343,5,3.0529369801925923
3.2,30,2023-08-14 15:02:40,4.5,2,342,5,7.621127302391137
6.5,42,2023-08-14 11:11:37,6.0,4,342,7,3.5875272974412633
5.4,55,2023-08-14 11:58:33,4.8,2,342,6,7.621127302391137
4.9,36,2023-08-14 13:52:39,4.8,3,342,4,4.100462116034772
6.48,86,2023-08-13 16:41:23,1.5,4,341,8,10.527530422973213
9.8,50,2023-08-13 16:54:16,6.0,3,341,8,3.8079215418877617
4.4,40,2023-08-13 16:58:26,2.7,2,341,4,14.161935858474264
3.6,45,2023-08-13 18:15:26,4.8,4,341,8,3.1629822748960716
3.68,30,2023-08-13 18:48:10,3.0,2,341,7,3.294632599631027
7.5,72,2023-08-13 20:57:54,6.0,2,341,5,4.064113191301924
3.6,45,2023-08-13 21:23:52,4.8,4,341,8,2.915764724586937
2.9,42,2023-08-13 13:55:05,4.8,2,341,4,2.54748852921605
2.2,15,2023-08-12 15:36:07,4.2,3,340,4,6.9247897538086844
4.08,49,2023-08-12 16:32:38,3.0,2,340,4,7.621127302391137
5.8,100,2023-08-12 16:33:04,3.3,1,340,3,10.315326212368088
4.85,41,2023-08-12 16:42:21,3.0,4,340,8,7.4425190442591855
6.1,42,2023-08-12 19:52:25,3.3,4,340,8,9.08938587444684
7.0,58,2023-08-12 20:50:43,6.0,2,340,4,4.064113191301924
3.4,31,2023-08-12 13:41:41,4.5,2,340,5,7.621127302391137
12.5,101,2023-08-12 13:43:47,4.8,2,340,5,7.621127302391137
10.7,95,2023-08-12 13:54:13,6.0,2,340,5,7.621127302391137
3.5,15,2023-08-12 14:07:25,4.8,3,340,5,4.064113191301924
5.9,45,2023-08-11 13:07:54,6.0,2,339,4,4.064113191301924
4.55,64,2023-08-11 13:22:58,3.3,1,339,2,10.527530422973213
2.27,43,2023-08-11 14:04:17,4.5,2,339,4,3.163125562631808
4.8,38,2023-08-11 15:05:19,6.0,2,339,4,4.064113191301924
9.8,72,2023-08-11 15:22:28,4.8,4,339,11,7.621127302391137
7.5,66,2023-08-11 19:03:14,2.7,3,339,7,4.064113191301924
5.7,60,2023-08-11 21:02:44,6.0,2,339,6,4.902877342184845
2.9,38,2023-08-12 07:14:25,6.0,2,339,8,4.064113191301924
5.2,68,2023-08-12 09:33:58,6.0,4,340,7,9.121850715074856
5.95,65,2023-08-12 09:38:07,4.2,3,340,9,5.609554429497919
7.3,74,2023-08-10 15:44:16,1.5,3,338,6,9.563127384633702
9.2,80,2023-08-10 16:50:50,4.8,4,338,8,6.9247897538086844
5.2,66,2023-08-10 18:53:08,3.0,2,338,5,8.199601763571774
5.3,65,2023-08-10 21:16:00,4.8,2,338,5,8.199601763571774
8.38,72,2023-08-11 07:48:48,4.8,4,339,8,10.527530422973213
3.18,78,2023-08-10 14:41:56,1.5,2,338,7,10.527530422973213
4.9,46,2023-08-10 09:32:37,0.0,2,338,4,9.563127384633702
5.9,72,2023-08-10 09:50:13,1.5,3,338,8,6.9247897538086844
4.5,38,2023-08-10 09:56:49,3.3,4,338,7,7.620179620794104
3.9,90,2023-08-10 10:39:14,6.0,1,338,6,12.585387391040532
3.85,72,2023-08-10 11:14:51,3.3,2,338,5,14.345453448432472
4.8,40,2023-08-10 13:07:39,6.0,2,338,4,4.064113191301924
3.6,55,2023-08-09 17:03:06,2.7,1,337,3,10.527530422973213
4.7,55,2023-08-09 15:19:19,4.8,3,337,13,10.527530422973213
4.4,56,2023-08-09 15:18:29,2.7,2,337,5,10.736836811320378
8.5,55,2023-08-09 15:04:33,6.0,2,337,5,10.527530422973213
3.5,31,2023-08-09 14:42:19,4.2,2,337,4,7.621127302391137
0.68,55,2023-08-09 14:30:36,4.2,1,337,4,20.13283263671855
2.7,45,2023-08-09 12:39:31,1.5,1,337,4,10.240431817143143
14.0,80,2023-08-09 11:02:08,6.0,3,337,7,6.9247897538086844
6.98,65,2023-08-08 15:17:56,2.7,2,336,6,4.064113191301924
3.5,64,2023-08-08 15:52:41,3.0,1,336,3,5.609554429497919
11.5,100,2023-08-08 22:07:33,4.8,2,336,10,9.883424325046047
3.85,72,2023-08-09 09:01:07,3.3,2,337,5,3.1355309029100744
5.5,68,2023-08-09 09:31:31,4.2,3,337,8,6.9247897538086844
6.3,42,2023-08-09 09:38:07,2.7,3,337,7,2.8376587700474745
8.3,93,2023-08-09 10:38:55,4.8,3,337,5,7.805879249306826
3.68,56,2023-08-08 10:44:11,3.0,2,336,4,11.59468090672513
5.0,45,2023-08-08 10:48:40,3.3,4,336,8,7.805879249306826
1.75,17,2023-08-08 11:56:28,4.8,2,336,4,10.44250784831925
4.8,52,2023-08-08 14:00:15,6.0,3,336,7,3.1355309029100744
7.0,90,2023-08-08 14:11:14,3.3,3,336,9,9.831831329111958
1.8,50,2023-08-08 14:14:03,0.0,2,336,5,14.161935858474264
5.95,90,2023-08-07 14:05:55,3.0,2,335,12,3.0347457104326856
5.0,52,2023-08-07 14:09:54,2.7,1,335,4,8.708784651480793
6.0,44,2023-08-07 14:31:10,4.8,3,335,10,6.9247897538086844
10.8,64,2023-08-07 20:56:39,4.8,4,335,13,6.9247897538086844
4.9,45,2023-08-07 09:47:52,4.2,2,335,5,7.621127302391137
10.8,51,2023-08-07 10:37:45,4.8,2,335,7,3.733490314510068
7.28,68,2023-08-06 23:24:51,3.3,2,334,9,7.621127302391137
3.6,55,2023-08-06 11:40:37,2.7,4,334,9,2.799895536772418
2.9,35,2023-08-06 11:45:43,3.3,2,334,4,2.98831288300073
13.5,91,2023-08-06 15:03:32,4.8,4,334,9,11.033664544415082
6.28,90,2023-08-05 13:23:57,4.8,2,333,7,10.527530422973213
0.6,100,2023-08-05 13:43:29,1.5,1,333,4,18.48350220489727
2.5,52,2023-08-05 15:12:38,1.5,1,333,4,7.354360592888426
8.25,61,2023-08-05 20:29:14,4.8,2,333,10,7.857925174484818
8.2,100,2023-08-05 22:03:01,3.3,2,333,6,9.556569002071953
4.675000000000001,60,2023-08-04 16:27:53,4.8,2,332,6,3.1355309029100744
5.95,49,2023-08-04 19:48:42,3.3,3,332,8,3.294632599631027
9.6,77,2023-08-04 21:30:43,4.8,3,332,12,3.3025790676540505
6.8,95,2023-08-04 22:09:35,4.5,2,332,6,4.064113191301924
5.9,55,2023-08-04 22:24:30,4.8,2,332,6,4.064113191301924
9.5,76,2023-08-05 07:36:58,3.0,1,333,6,5.609554429497919
1.5,16,2023-08-05 12:09:39,1.5,2,333,4,14.1856077798115
5.2,72,2023-08-04 10:40:26,4.8,4,332,6,4.064113191301924
5.7,70,2023-08-04 11:11:36,4.2,3,332,5,6.0484061756521
6.7,120,2023-08-04 11:17:33,4.2,4,332,4,10.240431817143143
4.7,70,2023-08-04 11:56:55,4.2,2,332,4,2.2222720205120945
11.0,72,2023-08-04 14:23:25,6.0,4,332,8,10.527530422973213
6.2,66,2023-08-04 14:46:39,3.0,4,332,11,10.527530422973213
4.6,110,2023-08-04 14:51:28,2.7,1,332,10,13.653832528176153
3.0,41,2023-08-04 15:26:19,4.2,2,332,5,9.358332682661967
6.2,88,2023-08-03 14:26:35,3.3,3,331,5,3.1355309029100744
5.1,52,2023-08-03 15:43:06,2.7,1,331,4,8.708784651480793
5.25,60,2023-08-03 16:28:34,4.8,2,331,8,4.064113191301924
3.35,45,2023-08-03 17:07:54,0.0,2,331,4,14.1856077798115
6.9,68,2023-08-03 20:27:49,4.8,4,331,11,13.51001769831675
5.7,55,2023-08-03 22:15:06,4.8,3,331,8,5.609554429497919
4.5,75,2023-08-04 09:58:03,2.7,2,332,6,6.422789212491066
0.105,52,2023-08-04 10:10:29,2.7,2,332,3,4.064113191301924
6.8,72,2023-08-03 10:20:24,3.0,3,331,8,9.074102406013361
6.4,72,2023-08-03 10:22:43,1.5,4,331,10,11.074635093704
3.6,54,2023-08-02 19:38:36,4.8,2,330,9,3.82785021692461
4.5,56,2023-08-02 20:49:02,4.8,3,330,7,11.250352857094816
10.0,86,2023-08-02 22:59:38,4.8,2,330,6,10.066866340975402
5.5,55,2023-08-02 10:37:08,3.3,3,330,10,6.943351335813463
6.5,62,2023-08-02 14:03:25,4.2,4,330,8,7.621127302391137
1.15,120,2023-08-02 14:39:55,2.7,1,330,4,18.48350220489727
5.9,60,2023-08-02 15:01:16,4.8,4,330,8,6.9247897538086844
3.3,26,2023-08-02 15:11:13,3.3,3,330,4,3.4611630855894937
8.4,55,2023-08-01 16:52:43,4.8,2,329,8,4.064113191301924
5.95,70,2023-08-01 20:07:16,3.0,2,329,11,3.294632599631027
4.55,45,2023-08-01 20:23:25,3.3,2,329,6,5.609554429497919
10.0,55,2023-08-01 22:43:59,1.5,2,329,6,7.297628115569951
10.5,88,2023-08-02 08:38:09,2.7,2,330,7,7.621127302391137
2.75,46,2023-08-01 10:37:57,4.8,4,329,3,8.036707460614899
3.2,41,2023-08-01 11:19:55,4.8,2,329,4,7.892502103575923
0.53,80,2023-08-01 13:47:02,1.5,1,329,4,18.497298734581015
12.8,115,2023-08-01 15:39:01,4.8,3,329,7,9.358332682661967
2.8,48,2023-08-01 16:04:32,6.0,2,329,4,9.901971262071687
4.2,85,2023-08-01 16:07:12,6.0,2,329,14,10.259011376398135
6.5,55,2023-08-01 16:07:53,3.3,2,329,8,6.3813597095257295
4.95,60,2023-07-31 10:08:22,2.7,2,328,3,4.064113191301924
4.5,60,2023-07-31 15:40:06,2.7,2,328,7,9.89330765171485
4.6,60,2023-07-31 16:25:08,1.5,4,328,8,7.621127302391137
2.6,25,2023-07-31 20:20:45,1.5,2,328,2,4.943340325129056
8.3,77,2023-07-31 09:30:03,3.3,2,328,9,7.796165557251523
1.95,35,2023-07-30 19:44:53,4.5,2,327,3,10.240431817143143
4.5,48,2023-07-30 14:04:57,4.8,2,327,6,10.527530422973213
9.0,84,2023-07-29 14:14:59,4.8,4,326,12,3.732955175020757
4.0,60,2023-07-30 11:04:15,4.8,2,327,4,9.291914442198387
3.96,60,2023-07-30 11:28:36,4.8,3,327,7,4.064113191301924
3.96,110,2023-07-30 13:46:21,1.5,3,327,6,3.294632599631027
10.0,55,2023-07-29 16:09:51,4.8,2,326,8,4.064113191301924
0.69,55,2023-07-29 10:20:07,1.5,1,326,5,18.48350220489727
3.9,40,2023-07-29 10:41:51,4.5,2,326,4,8.920380115477014
7.0,52,2023-07-29 10:52:24,3.3,2,326,4,5.609554429497919
6.28,74,2023-06-14 12:58:56,4.8,2,281,6,7.031684224173031
2.25,92,2023-06-19 12:02:21,3.0,2,286,9,9.42882930721009
7.5,85,2023-07-17 15:25:34,4.5,4,314,12,9.42882930721009
11.5,60,2023-07-18 12:38:46,4.8,2,315,12,6.3813597095257295
8.5,112,2023-07-23 11:34:12,1.5,2,320,3,2.931153018049631
5.25,100,2023-07-25 12:07:28,6.0,2,322,11,3.76955422673742
7.0,100,2023-07-28 13:27:48,1.5,2,325,4,10.527530422973213
3.7,36,2023-07-28 15:28:05,4.8,1,325,4,5.609554429497919
6.0,80,2023-07-28 16:10:22,2.7,2,325,7,6.9247897538086844
13.0,100,2023-07-28 20:32:23,6.0,4,325,9,14.853328838137683
4.975,69,2023-07-28 20:33:13,1.5,4,325,6,1.0033381358797573
10.8,64,2023-07-28 23:49:52,4.8,2,325,13,9.347757315241083
0.65,84,2023-07-28 14:35:43,2.7,1,325,4,18.48350220489727
6.2,71,2023-07-28 11:20:53,4.8,4,325,8,3.294632599631027
11.0,95,2023-07-28 12:00:29,1.5,1,325,6,3.25919555845729
2.8,27,2023-07-26 14:01:40,3.0,2,323,4,4.2465446894185055
0.76,44,2023-07-26 14:07:40,0.0,1,323,4,18.48350220489727
3.7,50,2023-07-26 14:23:33,1.5,2,323,4,8.708784651480793
4.9,47,2023-07-26 14:24:56,1.5,2,323,4,7.799065176381511
0.79,55,2023-07-26 15:58:08,4.2,1,323,6,24.71948639100581
11.8,62,2023-07-26 17:04:12,1.5,4,323,13,3.5294785958284662
12.0,89,2023-07-26 17:33:37,4.8,2,323,12,4.064113191301924
4.8,44,2023-07-27 08:55:15,1.5,2,324,4,8.241803310037485
4.5,57,2023-07-27 10:50:06,4.2,3,324,5,8.117585166737584
4.5,57,2023-07-27 11:07:11,3.0,2,324,5,5.609554429497919
2.6,102,2023-07-27 12:09:41,3.0,2,324,5,12.463610643565753
4.35,50,2023-07-27 12:33:46,3.3,2,324,5,5.430050548394127
2.8,27,2023-07-27 13:49:25,3.0,2,324,4,3.721561612932568
9.3,75,2023-07-27 15:38:56,3.0,2,324,7,6.9247897538086844
5.95,60,2023-07-27 16:54:31,4.8,4,324,9,3.294632599631027
2.55,27,2023-07-27 17:00:06,1.5,2,324,3,7.621127302391137
5.7,120,2023-07-27 19:49:43,1.5,3,324,8,5.609554429497919
4.4,55,2023-07-27 23:03:37,4.8,2,324,3,17.306262630546485
5.3,62,2023-07-25 17:59:28,6.0,4,322,8,10.240431817143143
3.99,28,2023-07-25 20:50:44,1.5,3,322,6,9.003092509899988
3.87,56,2023-07-25 21:09:09,3.0,2,322,5,17.306262630546485
2.3,21,2023-07-26 10:58:46,3.3,2,323,4,8.108812343177386
4.8,56,2023-07-26 11:09:35,4.8,4,323,8,14.1856077798115
4.35,50,2023-07-26 12:45:15,4.8,2,323,5,5.430050548394127
3.68,30,2023-07-26 13:46:32,4.8,2,323,7,3.294632599631027
4.7,42,2023-07-25 12:04:42,1.5,3,322,8,7.621127302391137
6.0,56,2023-07-25 13:38:07,3.3,4,322,10,9.416395443708812
7.5,96,2023-07-25 13:41:07,6.0,3,322,9,11.302114563806875
7.5,80,2023-07-25 13:44:17,4.8,3,322,9,9.927790463617411
5.0,40,2023-07-25 13:47:25,6.0,4,322,8,9.278099901090464
0.85,55,2023-07-25 14:33:08,2.7,2,322,5,18.48350220489727
3.1,58,2023-07-25 14:46:48,2.7,2,322,4,10.240431817143143
3.38,73,2023-07-25 11:06:24,4.5,2,322,4,10.240431817143143
7.2,110,2023-07-24 17:31:45,4.8,3,321,6,10.700284297355271
12.0,90,2023-07-24 20:21:58,4.8,2,321,12,4.064113191301924
2.8,112,2023-07-24 10:18:25,1.5,3,321,4,11.208197906420544
2.9,24,2023-07-24 12:24:26,4.5,2,321,4,8.031947490416782
2.9,24,2023-07-24 12:31:22,4.5,2,321,4,6.297151799268866
2.3,80,2023-07-24 14:14:38,3.3,2,321,4,10.240431817143143
5.1,52,2023-07-23 15:32:51,1.5,1,320,5,7.621127302391137
10.9,88,2023-07-08 09:11:16,4.2,3,305,7,10.276479299850402
4.4,35,2023-07-21 20:15:13,1.5,2,318,4,4.634004113373419
0.535,55,2023-07-22 08:40:14,4.2,1,319,5,35.887813661202756
5.5,55,2023-07-22 09:27:14,4.8,4,319,8,7.621127302391137
0.95,55,2023-07-22 10:44:52,4.8,3,319,4,17.306262630546485
8.3,44,2023-07-22 14:27:39,4.8,4,319,9,6.058497137003884
0.69,55,2023-07-22 16:25:32,4.5,1,319,5,18.48350220489727
2.25,22,2023-07-23 14:07:35,6.0,3,320,6,3.2550799106718986
1.95,27,2023-07-23 14:27:36,6.0,2,320,4,6.9247897538086844
6.1,68,2023-07-21 14:48:22,3.3,3,318,6,5.609554429497919
5.0,40,2023-07-21 14:48:55,4.8,4,318,7,5.609554429497919
0.62,120,2023-07-21 13:35:35,6.0,1,318,4,20.13283263671855
8.6,92,2023-07-21 09:13:19,3.0,1,318,5,9.138253976795422
6.95,55,2023-05-16 14:04:44,4.8,2,252,12,5.609554429497919
4.0,60,2023-07-20 12:32:02,4.8,4,317,6,10.527530422973213
3.0,50,2023-07-20 12:35:23,1.5,1,317,4,35.887813661202756
3.85,45,2023-07-20 15:25:13,0.0,2,317,4,5.856132167721989
